product_id,time_id,store_id,store_sales,store_cost,unit_sales
266,470,6,4.86,1.944,3.0
266,470,13,3.24,1.134,2.0
266,475,3,6.48,2.0736,4.0
266,476,6,3.24,1.4256,2.0
266,493,24,6.48,3.1752,4.0
266,500,17,4.86,1.701,3.0
266,519,13,4.86,2.187,3.0
266,520,3,6.48,2.3976,4.0
266,520,13,6.48,2.916,4.0
266,536,11,4.86,1.8954,3.0
266,538,6,4.86,1.7496,3.0
266,539,3,6.48,3.1104,4.0
266,544,16,4.86,2.187,3.0
266,545,15,6.48,1.944,4.0
266,558,24,6.48,3.1752,4.0
266,570,7,8.1,3.321,5.0
266,576,3,6.48,2.6568,4.0
266,593,17,6.48,3.1752,4.0
266,595,15,3.24,1.5228,2.0
266,602,13,4.86,1.701,3.0
266,629,23,3.24,1.2312,2.0
266,630,17,3.24,1.3932,2.0
266,632,17,3.24,1.2636,2.0
266,637,22,1.62,0.648,1.0
266,638,16,6.48,3.1104,4.0
266,645,17,6.48,2.0736,4.0
266,655,3,3.24,1.62,2.0
266,666,6,6.48,2.6568,4.0
266,680,17,4.86,1.944,3.0
266,685,16,6.48,2.268,4.0
266,686,13,4.86,1.5066,3.0
266,691,6,4.86,1.7982,3.0
266,696,6,4.86,1.8954,3.0
266,698,3,8.100000000000001,2.754,5.0
266,702,7,4.86,2.2842,3.0
266,711,3,6.48,2.2032,4.0
266,711,11,3.24,1.5876,2.0
266,714,2,1.62,0.567,1.0
266,716,15,3.24,1.0044,2.0
266,718,13,3.24,1.2312,2.0
266,728,13,9.72,3.9852,6.0
266,729,7,6.48,2.4624,4.0
267,384,15,3.32,1.0956,4.0
267,386,13,3.32,1.6268,4.0
267,407,17,1.66,0.498,2.0
267,412,15,3.32,1.4608,4.0
267,417,11,2.49,1.2201,3.0
267,434,24,2.49,1.0707,3.0
267,440,24,2.49,0.747,3.0
267,443,17,3.32,1.2284,4.0
267,447,17,2.49,1.1205,3.0
267,471,13,4.15,1.5355,5.0
267,480,16,2.49,0.7968,3.0
267,482,16,2.49,1.1205,3.0
267,487,13,3.32,1.494,4.0
267,494,11,2.49,0.996,3.0
267,495,13,4.15,1.5853,5.0
267,507,7,2.49,1.0956,3.0
267,509,6,3.32,1.2948,4.0
267,520,11,2.49,0.8466,3.0
267,536,11,1.66,0.747,2.0
267,548,3,3.32,1.3612,4.0
267,552,17,2.49,1.0458,3.0
267,561,7,2.49,1.1205,3.0
267,567,13,4.98,1.6683,6.0
267,574,17,3.32,1.4276,4.0
267,575,13,4.98,1.8426,6.0
267,582,17,3.32,1.3944,4.0
267,593,17,1.66,0.7138,2.0
267,606,15,2.49,1.1952,3.0
267,607,3,1.66,0.5312,2.0
267,621,14,1.66,0.83,2.0
267,627,13,1.66,0.7138,2.0
267,631,2,0.83,0.3818,1.0
267,632,17,3.32,1.66,4.0
267,636,15,4.15,1.494,5.0
267,655,13,2.49,0.8964,3.0
267,662,23,3.32,1.3612,4.0
267,674,13,3.32,1.3944,4.0
267,707,17,2.49,0.9462,3.0
267,711,13,3.32,1.162,4.0
267,717,2,2.49,0.9462,3.0
267,721,3,2.49,0.747,3.0
267,727,24,3.32,1.2284,4.0
267,728,13,3.32,1.3612,4.0
268,372,3,3.46,1.4878,2.0
268,378,7,3.46,1.5916,2.0
268,393,15,6.92,2.8372,4.0
268,398,3,5.19,2.1798,3.0
268,399,16,5.19,2.3355,3.0
268,400,15,5.19,1.7646,3.0
268,414,6,5.19,1.9722,3.0
268,428,11,5.19,2.3355,3.0
268,437,3,3.46,1.2456,2.0
268,441,14,1.73,0.7439,1.0
268,443,17,5.19,2.4393,3.0
268,448,11,5.19,2.0241,3.0
268,453,17,3.46,1.6608,2.0
268,464,13,6.92,2.3528,4.0
268,470,11,5.19,2.5431,3.0
268,470,13,5.19,1.8684,3.0
268,475,7,5.19,2.2836,3.0
268,479,2,1.73,0.6574,1.0
268,490,3,6.92,2.422,4.0
268,496,6,5.19,2.3874,3.0
268,507,15,6.92,3.0448,4.0
268,507,24,5.19,1.6608,3.0
268,508,23,6.92,2.2836,4.0
268,529,6,5.19,1.6089,3.0
268,536,11,6.92,2.768,4.0
268,551,16,5.19,2.0241,3.0
268,567,13,6.92,2.6988,4.0
268,574,16,5.19,1.9203,3.0
268,594,24,5.19,1.9722,3.0
268,601,24,6.92,3.46,4.0
268,603,24,8.65,3.3735,5.0
268,611,16,5.19,1.8684,3.0
268,616,11,3.46,1.4532,2.0
268,623,3,5.19,1.9203,3.0
268,626,13,6.92,2.8372,4.0
268,630,17,5.19,2.3355,3.0
268,632,16,3.46,1.384,2.0
268,659,7,6.92,3.3216,4.0
268,661,24,5.19,1.9722,3.0
268,677,7,3.46,1.4878,2.0
268,679,24,5.19,2.3874,3.0
268,710,7,5.19,2.4393,3.0
268,713,6,3.46,1.6954,2.0
268,714,13,5.19,1.7127,3.0
268,718,13,3.46,1.2456,2.0
268,718,14,3.46,1.1072,2.0
268,722,11,5.19,2.076,3.0
268,723,15,5.19,1.557,3.0
268,729,7,6.92,3.2524,4.0
269,371,7,11.36,4.8848,4.0
269,386,7,8.52,2.556,3.0
269,387,3,5.68,2.4992,2.0
269,409,6,14.2,5.822,5.0
269,413,7,8.52,4.0044,3.0
269,429,13,11.36,4.0896,4.0
269,448,11,5.68,1.9312,2.0
269,453,13,8.52,3.834,3.0
269,459,24,8.52,4.1748,3.0
269,468,15,5.68,2.4992,2.0
269,470,11,8.52,3.9192,3.0
269,472,6,5.68,2.6696,2.0
269,482,3,8.52,4.1748,3.0
269,488,11,8.52,2.556,3.0
269,520,11,8.52,2.8968,3.0
269,520,13,8.52,3.3228,3.0
269,524,15,5.68,2.3288,2.0
269,533,17,5.68,2.0448,2.0
269,539,7,19.88,6.1912,7.0
269,549,16,14.2,5.822,5.0
269,550,15,8.52,2.8116,3.0
269,551,17,11.36,4.2032,4.0
269,562,2,2.84,0.9088,1.0
269,571,11,8.52,2.8116,3.0
269,582,7,11.36,3.6352,4.0
269,585,16,14.2,6.39,5.0
269,589,15,8.52,3.5784,3.0
269,591,16,8.52,3.5784,3.0
269,594,24,11.36,3.976,4.0
269,608,7,8.52,3.2376,3.0
269,613,15,8.52,2.6412,3.0
269,616,11,5.68,1.8744,2.0
269,617,6,5.68,2.0448,2.0
269,627,15,8.52,4.1748,3.0
269,631,17,14.2,5.7936,5.0
269,658,6,11.36,4.544,4.0
269,669,2,5.68,2.7264,2.0
269,677,2,2.84,1.0224,1.0
269,677,7,8.52,3.408,3.0
269,680,6,11.36,4.544,4.0
269,683,15,8.52,3.408,3.0
269,687,15,5.68,2.272,2.0
269,698,11,8.52,2.8116,3.0
269,701,6,5.68,1.988,2.0
269,702,7,14.2,4.402,5.0
269,705,15,11.36,4.9984,4.0
269,709,3,11.36,5.5664,4.0
269,714,13,11.36,5.4528,4.0
269,720,11,5.68,1.9312,2.0
269,725,16,8.52,3.0672,3.0
269,727,23,14.2,4.686,5.0
270,368,11,6.72,2.8224,3.0
270,377,6,6.72,3.2928,3.0
270,386,7,6.72,2.688,3.0
270,387,16,4.48,2.1504,2.0
270,409,17,8.96,2.9568,4.0
270,437,3,6.72,2.4192,3.0
270,443,16,8.96,2.7776,4.0
270,446,13,8.96,2.9568,4.0
270,453,13,4.48,2.1056,2.0
270,454,17,6.72,2.7552,3.0
270,457,11,8.96,3.2256,4.0
270,459,24,8.96,2.7776,4.0
270,460,3,6.72,2.0832,3.0
270,469,17,6.72,2.6208,3.0
270,477,3,11.2,5.376,5.0
270,479,17,6.72,2.7552,3.0
270,491,13,4.48,1.9264,2.0
270,497,11,6.72,2.2848,3.0
270,507,6,8.96,4.2112,4.0
270,508,14,4.48,1.5232,2.0
270,518,24,6.72,2.8224,3.0
270,519,13,8.96,4.032,4.0
270,528,11,4.48,1.6128,2.0
270,537,24,6.72,3.2928,3.0
270,539,3,6.72,2.688,3.0
270,544,16,8.96,3.2256,4.0
270,558,24,15.68,4.9056,7.0
270,559,24,11.2,3.696,5.0
270,570,7,8.96,4.3008,4.0
270,585,7,6.72,2.4864,3.0
270,601,24,6.72,3.024,3.0
270,618,7,6.72,3.2256,3.0
270,619,13,15.68,6.2272,7.0
270,624,24,8.96,3.4048,4.0
270,629,14,2.24,0.9856,1.0
270,651,3,6.72,2.6208,3.0
270,665,17,6.72,3.2256,3.0
270,695,13,6.72,2.8896,3.0
270,698,3,6.72,2.4864,3.0
270,722,17,4.48,1.4784,2.0
270,724,17,6.72,2.8224,3.0
271,386,13,9.48,3.6024,4.0
271,387,3,7.11,2.4885,3.0
271,391,23,4.74,1.659,2.0
271,395,17,9.48,4.029,4.0
271,407,17,7.11,2.133,3.0
271,409,7,4.74,1.7064,2.0
271,416,15,9.48,3.8868,4.0
271,430,15,4.74,1.6116,2.0
271,433,16,7.11,2.6307,3.0
271,445,6,9.48,2.844,4.0
271,445,17,4.74,1.8486,2.0
271,446,2,4.74,1.8012,2.0
271,452,24,9.48,4.266,4.0
271,470,16,7.11,3.0573,3.0
271,480,23,7.11,2.3463,3.0
271,496,6,9.48,3.792,4.0
271,500,7,7.11,3.3417,3.0
271,532,15,4.74,1.422,2.0
271,533,3,7.11,2.2752,3.0
271,535,3,4.74,2.0382,2.0
271,538,17,9.48,2.9388,4.0
271,539,2,2.37,1.1139,1.0
271,551,16,7.11,3.1284,3.0
271,553,15,9.48,3.9816,4.0
271,557,23,7.11,3.1995,3.0
271,567,13,7.11,3.1284,3.0
271,576,11,9.48,3.0336,4.0
271,582,17,9.48,3.8868,4.0
271,589,15,7.11,3.4128,3.0
271,595,15,11.85,5.925,5.0
271,601,11,7.11,2.133,3.0
271,602,13,7.11,2.7018,3.0
271,604,6,7.11,3.0573,3.0
271,606,6,7.11,2.133,3.0
271,613,23,7.11,2.2752,3.0
271,617,6,4.74,2.2752,2.0
271,624,24,7.11,2.2752,3.0
271,627,13,7.11,2.2752,3.0
271,649,11,4.74,1.9434,2.0
271,652,11,4.74,1.7064,2.0
271,653,17,7.11,2.133,3.0
271,654,16,7.11,3.0573,3.0
271,661,16,9.48,3.6024,4.0
271,662,16,7.11,2.3463,3.0
271,666,3,9.48,4.0764,4.0
271,666,15,4.74,2.2752,2.0
271,671,7,7.11,3.1995,3.0
271,676,3,4.74,1.7538,2.0
271,685,3,7.11,3.2706,3.0
271,686,13,7.11,2.5596,3.0
271,688,13,9.48,4.0764,4.0
271,691,16,9.48,3.318,4.0
271,692,17,7.11,3.1995,3.0
271,698,17,4.74,1.8012,2.0
271,700,13,9.48,3.8868,4.0
271,701,6,7.11,3.4128,3.0
271,707,24,4.74,1.5642,2.0
271,708,16,7.11,2.5596,3.0
271,710,7,9.48,3.5076,4.0
271,716,6,9.48,3.5076,4.0
271,720,11,7.11,2.7018,3.0
271,722,17,7.11,3.4128,3.0
271,728,3,7.11,3.1284,3.0
272,368,23,11.73,3.6363,3.0
272,369,7,11.73,4.1055,3.0
272,373,11,7.82,2.9716,2.0
272,386,11,11.73,4.692,3.0
272,387,16,11.73,4.3401,3.0
272,408,11,11.73,4.3401,3.0
272,410,7,11.73,5.6304,3.0
272,416,13,11.73,4.4574,3.0
272,440,15,11.73,4.3401,3.0
272,446,7,7.82,3.7536,2.0
272,447,15,7.82,3.4408,2.0
272,453,17,19.55,7.2335,5.0
272,457,11,15.64,5.6304,4.0
272,465,15,11.73,5.0439,3.0
272,472,6,11.73,3.6363,3.0
272,478,6,11.73,4.8093,3.0
272,489,17,15.64,6.4124,4.0
272,502,23,11.73,4.3401,3.0
272,511,3,11.73,4.2228,3.0
272,524,15,11.73,5.2785,3.0
272,532,15,19.55,6.0605,5.0
272,535,11,7.82,3.128,2.0
272,540,13,11.73,3.8709,3.0
272,540,24,15.64,7.5072,4.0
272,544,16,15.64,6.0996,4.0
272,556,3,11.73,4.4574,3.0
272,561,2,7.82,3.8318,2.0
272,571,11,11.73,5.0439,3.0
272,579,7,11.73,4.2228,3.0
272,585,11,7.82,3.3626,2.0
272,586,13,7.82,3.519,2.0
272,593,7,7.82,3.3626,2.0
272,602,16,11.73,5.6304,3.0
272,606,14,7.82,2.6588,2.0
272,616,11,11.73,3.8709,3.0
272,620,23,15.64,7.1944,4.0
272,627,13,15.64,6.8816,4.0
272,651,3,7.82,2.5806,2.0
272,655,3,11.73,4.1055,3.0
272,661,24,15.64,5.474,4.0
272,662,16,15.64,6.8816,4.0
272,683,7,11.73,5.7477,3.0
272,685,24,11.73,5.3958,3.0
272,688,6,15.64,7.038,4.0
272,688,13,11.73,4.2228,3.0
272,691,6,11.73,5.0439,3.0
272,696,11,7.82,2.6588,2.0
272,701,6,11.73,5.3958,3.0
272,718,13,11.73,5.2785,3.0
272,718,14,3.91,1.6813,1.0
272,720,11,11.73,4.9266,3.0
272,720,22,3.91,1.7595,1.0
272,720,24,11.73,3.7536,3.0
272,726,16,7.82,2.8934,2.0
273,371,7,10.9,3.9676,5.0
273,377,13,6.54,3.0084,3.0
273,413,7,6.54,3.0738,3.0
273,422,7,4.36,2.18,2.0
273,423,16,6.54,2.5506,3.0
273,430,11,6.54,2.289,3.0
273,438,13,4.36,1.526,2.0
273,443,16,6.54,2.8122,3.0
273,443,17,4.36,1.8748,2.0
273,462,3,6.54,2.5506,3.0
273,491,16,10.9,3.488,5.0
273,495,13,8.72,4.36,4.0
273,500,17,8.72,2.616,4.0
273,515,13,4.36,1.9184,2.0
273,519,13,10.9,4.796,5.0
273,537,11,4.36,1.4388,2.0
273,558,24,6.54,3.0738,3.0
273,564,24,8.72,2.7032,4.0
273,567,13,4.36,1.8748,2.0
273,574,17,8.72,2.8776,4.0
273,580,24,8.72,3.8368,4.0
273,591,16,6.54,2.616,3.0
273,593,17,6.54,3.0084,3.0
273,595,15,6.54,2.0274,3.0
273,616,11,6.54,2.3544,3.0
273,621,22,4.36,1.4824,2.0
273,627,13,10.9,4.251,5.0
273,656,16,6.54,2.943,3.0
273,671,7,10.9,4.796,5.0
273,683,7,4.36,1.6132,2.0
273,685,11,6.54,2.0274,3.0
273,692,16,8.72,3.8368,4.0
273,703,15,8.72,4.2728,4.0
273,716,15,6.54,2.6814,3.0
273,721,16,8.72,3.3136,4.0
274,383,6,14.96,5.236,4.0
274,383,22,7.48,2.8424,2.0
274,386,16,18.7,6.545,5.0
274,399,15,11.22,3.927,3.0
274,401,15,11.22,3.5904,3.0
274,411,3,14.96,5.5352,4.0
274,411,6,11.22,5.4978,3.0
274,416,13,7.48,3.366,2.0
274,416,17,7.48,3.6652,2.0
274,422,7,11.22,3.5904,3.0
274,448,11,7.48,3.2164,2.0
274,463,7,11.22,4.0392,3.0
274,469,17,14.96,5.6848,4.0
274,471,17,14.96,5.8344,4.0
274,476,6,18.7,8.789,5.0
274,524,7,11.22,3.366,3.0
274,532,6,11.22,3.7026,3.0
274,538,17,14.96,6.5824,4.0
274,538,24,11.22,4.7124,3.0
274,539,17,18.700000000000003,6.9564,5.0
274,546,6,14.96,4.6376,4.0
274,564,6,14.96,5.6848,4.0
274,564,24,7.48,3.2164,2.0
274,574,13,18.7,5.797,5.0
274,579,7,11.22,3.5904,3.0
274,581,2,3.74,1.309,1.0
274,592,11,11.22,4.3758,3.0
274,593,17,11.22,4.7124,3.0
274,599,24,11.22,4.1514,3.0
274,601,24,7.48,2.3936,2.0
274,605,13,14.96,5.5352,4.0
274,613,15,14.96,5.3856,4.0
274,614,7,7.48,2.992,2.0
274,617,6,11.22,3.4782,3.0
274,617,15,11.22,5.61,3.0
274,622,24,11.22,5.3856,3.0
274,627,6,7.48,2.8424,2.0
274,627,15,14.96,7.1808,4.0
274,631,17,14.96,7.1808,4.0
274,636,16,7.48,2.992,2.0
274,648,7,14.96,5.0864,4.0
274,653,16,14.96,4.9368,4.0
274,660,17,14.96,5.8344,4.0
274,661,7,7.48,2.618,2.0
274,666,15,26.18,10.5094,7.0
274,672,7,7.48,2.6928,2.0
274,676,3,11.22,5.4978,3.0
274,677,7,11.22,3.8148,3.0
274,686,13,11.22,4.488,3.0
274,697,11,11.22,3.4782,3.0
274,702,7,11.22,4.3758,3.0
274,705,23,14.96,4.7872,4.0
274,722,17,11.22,5.4978,3.0
274,723,15,11.22,3.7026,3.0
274,725,14,7.48,2.3188,2.0
275,367,6,13.08,5.7552,4.0
275,375,3,9.81,4.2183,3.0
275,376,2,6.54,2.0274,2.0
275,380,6,13.08,4.1856,4.0
275,393,15,13.08,5.1012,4.0
275,409,7,9.81,3.7278,3.0
275,411,6,6.54,2.4198,2.0
275,416,15,6.54,2.8122,2.0
275,422,17,6.54,2.6814,2.0
275,427,13,9.81,3.1392,3.0
275,428,24,13.08,5.6244,4.0
275,440,24,13.08,6.4092,4.0
275,441,14,6.54,2.4852,2.0
275,444,23,9.81,3.1392,3.0
275,451,23,13.08,6.54,4.0
275,453,13,13.08,4.578,4.0
275,460,7,6.54,2.8122,2.0
275,465,15,13.08,4.578,4.0
275,468,13,6.54,2.8122,2.0
275,469,17,9.81,4.0221,3.0
275,470,6,13.08,6.1476,4.0
275,475,7,9.81,3.1392,3.0
275,479,17,13.08,4.1856,4.0
275,491,13,9.81,4.7088,3.0
275,495,7,6.54,2.4852,2.0
275,504,6,6.54,2.289,2.0
275,507,7,6.54,2.2236,2.0
275,511,3,13.08,4.1856,4.0
275,520,3,9.81,4.8069,3.0
275,532,15,9.81,2.943,3.0
275,553,13,6.54,2.8122,2.0
275,563,3,9.81,4.3164,3.0
275,570,15,13.08,5.6244,4.0
275,573,6,9.81,3.5316,3.0
275,574,13,9.81,4.2183,3.0
275,576,3,9.81,3.3354,3.0
275,580,24,16.35,7.848,5.0
275,592,11,6.54,1.962,2.0
275,593,7,13.08,4.7088,4.0
275,619,11,9.81,3.924,3.0
275,620,13,9.81,4.905,3.0
275,626,6,6.54,2.943,2.0
275,629,23,13.08,5.3628,4.0
275,632,24,9.81,3.4335,3.0
275,643,23,13.08,4.4472,4.0
275,681,3,9.81,2.943,3.0
275,685,16,9.81,3.4335,3.0
275,685,24,9.81,4.1202,3.0
275,695,24,9.81,3.1392,3.0
275,705,15,6.54,3.0738,2.0
275,721,17,9.81,3.4335,3.0
275,722,17,9.81,3.924,3.0
275,724,17,9.81,4.7088,3.0
275,729,6,13.08,4.578,4.0
276,372,6,15.44,7.4112,4.0
276,373,11,7.72,3.1652,2.0
276,375,23,7.72,2.8564,2.0
276,377,24,7.72,2.5476,2.0
276,378,7,11.58,5.0952,3.0
276,400,16,11.58,3.5898,3.0
276,402,11,15.44,5.2496,4.0
276,407,17,11.58,4.7478,3.0
276,410,7,11.58,5.5584,3.0
276,438,23,15.44,5.2496,4.0
276,446,13,19.3,8.106,5.0
276,447,17,15.44,5.8672,4.0
276,459,23,7.72,2.4704,2.0
276,472,24,15.44,6.0216,4.0
276,473,13,15.44,6.3304,4.0
276,507,3,11.58,3.474,3.0
276,535,11,11.58,3.7056,3.0
276,538,17,15.44,6.0216,4.0
276,563,3,11.58,3.8214,3.0
276,564,2,3.86,1.4282,1.0
276,567,13,11.58,5.211,3.0
276,575,6,15.44,6.176,4.0
276,576,3,15.44,4.7864,4.0
276,583,6,15.44,4.9408,4.0
276,593,7,7.72,3.2424,2.0
276,597,14,3.86,1.2352,1.0
276,600,11,27.02,12.738,7.0
276,600,17,11.58,4.1688,3.0
276,619,11,7.72,2.702,2.0
276,623,17,11.58,5.4426,3.0
276,652,11,11.58,3.474,3.0
276,654,15,11.58,4.9794,3.0
276,661,7,15.44,6.176,4.0
276,665,17,15.44,4.632,4.0
276,672,15,11.58,5.6742,3.0
276,694,16,15.44,6.948,4.0
276,704,7,27.02,11.387,7.0
276,719,7,7.72,2.9336,2.0
276,721,3,11.58,3.7056,3.0
276,721,17,7.72,3.86,2.0
276,723,15,7.72,3.088,2.0
276,728,3,15.44,4.632,4.0
276,729,7,11.58,4.4004,3.0
277,377,13,14.46,6.3624,6.0
277,379,17,9.64,2.9884,4.0
277,389,13,9.64,3.6632,4.0
277,399,15,4.82,1.7834,2.0
277,404,2,4.82,1.687,2.0
277,409,11,9.64,4.4344,4.0
277,410,7,9.64,3.9524,4.0
277,411,6,7.23,2.5305,3.0
277,429,13,4.82,1.6388,2.0
277,435,16,7.23,3.4704,3.0
277,438,13,12.05,3.856,5.0
277,448,11,9.64,3.4704,4.0
277,453,13,4.82,1.8798,2.0
277,462,3,9.64,4.2416,4.0
277,466,11,7.23,2.8197,3.0
277,469,6,21.69,8.6037,9.0
277,471,17,9.64,3.6632,4.0
277,475,7,9.64,4.2416,4.0
277,487,13,9.64,3.374,4.0
277,491,13,4.82,2.1208,2.0
277,495,13,7.23,2.6028,3.0
277,520,13,7.23,2.169,3.0
277,551,16,9.64,4.338,4.0
277,570,15,4.82,1.6388,2.0
277,593,7,7.23,3.4704,3.0
277,604,6,7.23,3.0366,3.0
277,608,7,4.82,1.8798,2.0
277,617,7,7.23,3.1089,3.0
277,621,3,9.64,4.6272,4.0
277,623,17,9.64,4.7236,4.0
277,645,17,7.23,3.4704,3.0
277,655,13,9.64,4.6272,4.0
277,680,6,7.23,2.3136,3.0
277,680,17,9.64,3.1812,4.0
277,686,11,7.23,2.6751,3.0
277,691,23,7.23,2.169,3.0
277,694,16,9.64,2.9884,4.0
277,695,16,4.82,2.2172,2.0
277,695,24,7.23,3.4704,3.0
277,696,6,7.23,2.5305,3.0
277,697,15,4.82,1.5906,2.0
277,707,17,7.23,2.2413,3.0
277,708,16,7.23,3.2535,3.0
277,710,7,7.23,3.1812,3.0
277,711,3,7.23,3.4704,3.0
277,714,13,4.82,1.9762,2.0
277,723,15,9.64,3.4704,4.0
277,725,17,7.23,2.5305,3.0
277,726,16,7.23,3.5427,3.0
278,405,13,10.08,3.7296,3.0
278,411,3,10.08,3.2256,3.0
278,414,3,13.44,5.1072,4.0
278,427,13,10.08,3.024,3.0
278,428,24,6.72,2.2176,2.0
278,453,13,6.72,2.8896,2.0
278,495,13,10.08,4.3344,3.0
278,500,7,6.72,2.5536,2.0
278,533,17,13.44,6.4512,4.0
278,535,3,16.8,5.88,5.0
278,550,15,13.44,5.376,4.0
278,553,13,30.240000000000002,12.096,9.0
278,553,17,10.08,3.2256,3.0
278,556,3,13.44,4.1664,4.0
278,559,24,13.44,4.4352,4.0
278,561,7,10.08,3.3264,3.0
278,571,11,13.44,6.3168,4.0
278,574,13,10.08,3.024,3.0
278,591,11,10.08,4.6368,3.0
278,596,3,6.72,2.6208,2.0
278,602,13,10.08,3.3264,3.0
278,603,24,13.44,4.704,4.0
278,611,11,10.08,3.7296,3.0
278,617,15,10.08,3.7296,3.0
278,628,14,3.36,1.008,1.0
278,645,17,13.44,4.704,4.0
278,652,11,10.08,3.4272,3.0
278,683,15,13.44,4.3008,4.0
278,686,11,10.08,3.024,3.0
278,688,6,10.08,3.528,3.0
278,691,6,10.08,4.9392,3.0
278,692,16,16.8,5.1408000000000005,5.0
278,692,17,10.08,3.528,3.0
278,698,11,10.08,3.024,3.0
278,701,6,10.08,4.9392,3.0
278,703,15,10.08,4.7376,3.0
278,704,11,13.44,4.3008,4.0
278,707,17,10.08,3.528,3.0
278,710,7,10.08,3.2256,3.0
278,711,11,10.08,3.9312,3.0
278,711,13,20.16,8.8704,6.0
278,714,23,10.08,4.032,3.0
278,720,24,13.44,5.5104,4.0
278,721,16,13.44,6.4512,4.0
278,722,17,13.44,5.7792,4.0
278,725,16,6.72,2.6208,2.0
278,727,24,13.44,5.2416,4.0
278,729,7,13.44,4.9728,4.0
279,401,2,2.82,1.3818,1.0
279,422,14,5.64,2.6508,2.0
279,423,13,11.28,3.6096,4.0
279,435,6,5.64,2.7072,2.0
279,436,2,5.64,2.1996,2.0
279,437,3,5.64,2.3124,2.0
279,442,14,2.82,1.128,1.0
279,447,17,8.46,3.807,3.0
279,448,11,25.380000000000003,10.800600000000001,9.0
279,460,24,5.64,1.692,2.0
279,470,11,11.28,4.2864,4.0
279,471,17,8.46,2.6226,3.0
279,472,24,8.46,3.6378,3.0
279,495,7,8.46,2.538,3.0
279,495,13,14.100000000000001,5.2452,5.0
279,501,16,5.64,2.4252,2.0
279,529,7,11.28,3.384,4.0
279,533,3,14.1,4.371,5.0
279,534,15,8.46,3.4686,3.0
279,540,13,5.64,2.0304,2.0
279,540,16,14.1,6.204,5.0
279,544,17,8.46,3.0456,3.0
279,549,17,5.64,1.7484,2.0
279,551,15,11.28,5.5272,4.0
279,567,13,14.100000000000001,4.8786000000000005,5.0
279,570,15,8.46,3.4686,3.0
279,574,13,8.46,2.7072,3.0
279,574,16,11.28,5.3016,4.0
279,590,6,8.46,3.0456,3.0
279,591,3,11.28,4.2864,4.0
279,592,22,2.82,1.269,1.0
279,600,11,8.46,2.6226,3.0
279,611,15,8.46,3.807,3.0
279,615,24,5.64,2.3688,2.0
279,658,7,5.64,1.8048,2.0
279,661,15,11.28,3.6096,4.0
279,685,16,14.1,4.935,5.0
279,695,16,11.28,4.0608,4.0
279,716,11,11.28,5.3016,4.0
279,716,15,11.28,3.8352,4.0
279,718,24,8.46,3.1302,3.0
279,721,17,16.92,6.345,6.0
279,724,17,28.200000000000003,11.3082,10.0
280,371,15,7.24,2.6064,4.0
280,373,13,5.43,2.0091,3.0
280,401,15,3.62,1.3756,2.0
280,402,6,9.05,3.258,5.0
280,405,13,5.43,1.7919,3.0
280,409,11,7.24,3.1856,4.0
280,416,15,5.43,2.2806,3.0
280,422,17,9.05,4.0725,5.0
280,423,16,3.62,1.086,2.0
280,427,13,5.43,1.7376,3.0
280,431,14,1.81,0.543,1.0
280,439,6,3.62,1.3032,2.0
280,446,13,5.43,2.3349,3.0
280,454,17,5.43,2.4435,3.0
280,462,3,5.43,2.6607,3.0
280,463,17,3.62,1.1946,2.0
280,468,13,5.43,2.2806,3.0
280,470,11,3.62,1.7376,2.0
280,472,6,7.24,2.534,4.0
280,488,16,5.43,2.0091,3.0
280,495,13,5.43,2.6064,3.0
280,507,6,7.24,2.7512,4.0
280,519,13,7.24,2.6064,4.0
280,533,3,5.43,2.0091,3.0
280,553,13,7.24,2.534,4.0
280,585,7,5.43,1.8462,3.0
280,592,17,5.43,2.2263,3.0
280,594,16,5.43,2.3892,3.0
280,600,11,9.05,4.2535,5.0
280,602,16,5.43,2.0634,3.0
280,611,11,3.62,1.7738,2.0
280,611,15,5.43,1.9005,3.0
280,617,7,3.62,1.5566,2.0
280,630,17,7.24,2.534,4.0
280,645,17,7.24,2.3168,4.0
280,649,11,3.62,1.267,2.0
280,657,11,7.24,2.172,4.0
280,666,6,3.62,1.448,2.0
280,674,15,5.43,2.4435,3.0
280,685,24,5.43,1.8462,3.0
280,687,2,1.81,0.8507,1.0
280,692,17,7.24,2.6064,4.0
280,694,16,7.24,2.534,4.0
280,718,13,9.05,4.4345,5.0
280,722,11,3.62,1.086,2.0
280,728,3,9.05,3.8915,5.0
281,374,2,2.63,0.8942,1.0
281,377,13,7.89,3.3138,3.0
281,386,13,7.89,2.9982,3.0
281,389,13,5.26,2.0514,2.0
281,394,11,7.89,3.2349,3.0
281,399,2,2.63,0.8153,1.0
281,409,17,10.52,5.1548,4.0
281,424,16,7.89,2.367,3.0
281,435,24,18.41,8.1267,7.0
281,440,24,7.89,2.6826,3.0
281,446,11,7.89,3.5505,3.0
281,461,7,5.26,1.7884,2.0
281,473,13,10.52,3.4716,4.0
281,488,16,7.89,2.8404,3.0
281,489,23,5.26,1.9988,2.0
281,503,2,2.63,0.8416,1.0
281,519,13,7.89,3.6294,3.0
281,520,13,5.26,1.841,2.0
281,521,24,10.52,4.6288,4.0
281,544,22,2.63,1.0783,1.0
281,567,13,7.89,3.0771,3.0
281,576,3,7.89,3.7872,3.0
281,582,13,5.26,1.841,2.0
281,620,13,7.89,3.4716,3.0
281,630,17,10.52,3.7872,4.0
281,631,2,5.26,2.5248,2.0
