time_id,product_id,store_id,profit_made
462,246,3,8.8596
471,246,17,5.392800000000001
477,246,3,4.815
483,246,23,6.741000000000001
488,246,16,6.6447
489,246,17,6.6447
500,246,7,10.1115
509,246,6,5.874300000000001
523,246,13,11.459700000000002
529,246,7,3.2742
535,246,3,5.200200000000001
538,246,24,6.9336
551,246,16,6.259500000000001
567,246,13,6.5484
579,246,7,8.0892
593,246,7,5.007600000000001
603,246,24,6.9336
623,246,3,5.585400000000001
629,246,17,7.1903999999999995
636,246,16,5.874300000000001
674,246,13,5.970600000000001
678,246,24,6.741000000000001
685,246,11,5.007600000000001
685,246,16,5.874300000000001
691,246,6,7.9608
709,246,3,5.200200000000001
728,246,3,3.9804
729,246,7,8.346
372,247,24,3.3108
373,247,11,3.3108
377,247,13,8.9712
400,247,15,4.8416
400,247,24,2.937
412,247,3,3.6311999999999998
414,247,3,4.984
437,247,3,2.2072000000000003
438,247,13,2.0292000000000003
446,247,7,3.916
470,247,6,3.4175999999999997
470,247,16,4.984
473,247,13,3.6312
494,247,11,4.5568
500,247,23,2.2072000000000003
520,247,13,2.937
520,247,14,1.78
532,247,15,2.937
533,247,17,2.3852
534,247,15,3.5244
552,247,17,5.251
558,247,11,3.6845999999999997
561,247,24,3.4175999999999997
580,247,24,3.7024
592,247,11,3.3642
602,247,13,4.7704
606,247,6,4.628
606,247,15,2.7767999999999997
627,247,13,3.6311999999999998
643,247,23,1.8156
673,247,17,2.4564000000000004
687,247,15,1.8512
691,247,17,3.2039999999999997
692,247,17,3.3108
707,247,17,2.8302
373,248,11,0.86
382,248,17,1.6512000000000002
386,248,13,1.0664
399,248,15,1.29
409,248,11,1.7802000000000002
415,248,16,1.7028
417,248,11,1.4448
422,248,17,3.3282
424,248,16,2.2704
440,248,15,2.2359999999999998
440,248,24,1.7286000000000001
441,248,14,1.1008
455,248,7,0.9975999999999999
469,248,6,1.6254
475,248,3,1.6512000000000002
481,248,14,0.86
483,248,7,1.7028
502,248,23,1.8232
508,248,15,2.3735999999999997
511,248,3,1.4448
518,248,24,1.4706000000000001
519,248,13,0.9975999999999999
531,248,16,1.419
532,248,15,1.3674000000000002
534,248,13,2.1328
534,248,15,1.9264
537,248,11,3.1992000000000003
537,248,24,1.0148
546,248,2,0.43
549,248,16,1.8576
549,248,17,1.677
550,248,15,2.0984
561,248,7,1.5222
574,248,13,2.0984
579,248,7,1.4706000000000001
589,248,23,1.0492
591,248,16,1.677
594,248,16,1.4448
620,248,13,1.1352
628,248,14,0.9116
629,248,16,1.0664
632,248,24,2.3392
648,248,7,1.4448
659,248,14,0.5418000000000001
666,248,6,0.86
679,248,23,1.1179999999999999
684,248,24,1.892
685,248,16,1.4964000000000002
698,248,17,1.1179999999999999
706,248,15,1.677
714,248,13,1.3158
716,248,15,1.4706000000000001
717,248,23,1.4448
722,248,11,1.677
725,248,2,0.5848
373,249,13,2.9574
384,249,15,5.962499999999999
387,249,3,3.1004999999999994
393,249,22,0.8427000000000001
404,249,24,3.6888000000000005
407,249,17,4.1976
409,249,7,3.1481999999999997
409,249,11,2.4803999999999995
416,249,13,3.8160000000000003
416,249,17,2.6234999999999995
421,249,23,2.8142999999999994
424,249,16,3.6252000000000004
435,249,16,1.8444000000000003
438,249,13,6.566699999999999
448,249,11,3.3072000000000004
453,249,13,3.2436
463,249,17,1.7172
469,249,17,2.6711999999999994
472,249,6,3.2912999999999997
476,249,6,3.1481999999999997
488,249,11,3.3072000000000004
491,249,17,4.134
495,249,17,2.0034
501,249,16,1.9716000000000002
507,249,3,3.3708000000000005
512,249,3,2.385
514,249,2,1.8762
519,249,13,3.2436000000000003
521,249,24,4.134
535,249,11,4.0068
540,249,13,5.088
574,249,13,3.2912999999999997
584,249,13,4.2612000000000005
617,249,11,3.1004999999999994
626,249,6,3.8160000000000003
627,249,13,3.1004999999999994
628,249,7,3.9432000000000005
641,249,13,2.0034
645,249,17,1.8444000000000003
661,249,15,3.1004999999999994
662,249,16,1.6218000000000001
663,249,6,2.4803999999999995
678,249,7,3.6252000000000004
690,249,14,0.8586
692,249,16,3.18
692,249,17,6.057899999999999
711,249,3,1.7808000000000002
716,249,6,2.7665999999999995
716,249,15,3.0050999999999997
718,249,24,3.1004999999999994
367,250,6,7.251999999999999
368,250,11,4.739699999999999
378,250,7,5.490799999999999
380,250,6,5.2059
391,250,3,4.739699999999999
391,250,16,5.439
400,250,13,6.215999999999999
400,250,15,5.3613
401,250,15,4.739699999999999
424,250,16,2.7453999999999996
435,250,6,3.4705999999999997
445,250,17,7.0447999999999995
446,250,13,4.0404
460,250,16,3.885
463,250,17,5.3613
466,250,14,1.3467999999999998
468,250,15,4.0404
470,250,16,5.0504999999999995
482,250,16,5.0504999999999995
495,250,13,5.6979999999999995
501,250,24,9.168599999999998
520,250,13,10.100999999999999
521,250,24,2.6418
533,250,3,4.739699999999999
536,250,11,6.941199999999999
537,250,11,6.112399999999999
537,250,24,3.885
538,250,17,4.1181
549,250,16,4.5066
557,250,23,4.972799999999999
564,250,6,4.817399999999999
564,250,24,11.085199999999999
567,250,13,5.2059
570,250,11,5.2836
570,250,16,3.1597999999999997
574,250,16,6.837599999999999
581,250,16,4.1958
582,250,17,14.011899999999999
584,250,13,6.863499999999999
590,250,3,7.1484
593,250,17,7.0447999999999995
597,250,3,5.594399999999999
600,250,11,4.739699999999999
612,250,6,4.273499999999999
626,250,6,4.739699999999999
630,250,17,5.8016
636,250,11,3.885
654,250,11,5.6979999999999995
661,250,7,3.885
674,250,13,7.0447999999999995
704,250,14,2.59
705,250,15,5.2836
706,250,15,3.0043999999999995
716,250,11,6.4232
720,250,11,5.2836
722,250,17,6.4232
725,250,17,7.0447999999999995
727,250,3,5.2059
728,250,22,4.273499999999999
371,251,15,5.1240000000000006
375,251,3,4.5384
377,251,6,2.6351999999999998
381,251,24,3.8796000000000004
399,251,16,2.9768
412,251,7,2.6351999999999998
412,251,15,4.904400000000001
421,251,23,4.2456000000000005
427,251,7,2.928
427,251,13,5.1728
433,251,16,2.9768
435,251,24,2.8792
438,251,13,9.1256
454,251,23,7.807999999999999
465,251,15,6.0512
470,251,6,6.636799999999999
470,251,16,6.0512
471,251,17,4.392
474,251,11,4.977600000000001
478,251,11,4.1724
489,251,23,6.441599999999999
491,251,13,5.465599999999999
514,251,2,3.0256
518,251,24,2.8304
532,251,17,6.7344
539,251,2,2.5864
539,251,3,3.1231999999999998
540,251,24,5.367999999999999
573,251,6,4.904400000000001
574,251,16,3.9528000000000003
574,251,17,4.6116
581,251,16,6.636799999999999
591,251,3,5.050800000000001
596,251,3,4.1724
617,251,6,6.343999999999999
617,251,11,4.9776
619,251,6,2.8792
644,251,13,2.9768
652,251,7,6.636799999999999
657,251,11,7.832399999999999
678,251,24,3.3183999999999996
680,251,17,4.1724
684,251,24,4.6848
692,251,17,4.2456000000000005
695,251,13,4.758000000000001
698,251,11,5.1728
700,251,13,4.9776
716,251,6,4.5384
719,251,7,4.977600000000001
722,251,17,5.050800000000001
368,252,23,4.552800000000001
375,252,3,3.6314
377,252,13,4.227600000000001
379,252,3,3.0894
386,252,11,6.3956
392,252,17,5.040600000000001
404,252,6,4.227600000000001
416,252,15,4.959300000000001
428,252,11,4.227600000000001
435,252,24,3.6314
436,252,15,3.6314
445,252,6,4.065
446,252,11,7.3712
457,252,11,3.1435999999999997
468,252,13,4.959300000000001
470,252,6,5.8536
470,252,11,4.878000000000001
472,252,6,6.504
475,252,3,3.5229999999999997
491,252,16,5.203200000000001
495,252,13,2.981
497,252,11,3.5772
500,252,17,3.3604
507,252,24,6.9376
522,252,7,3.4688
536,252,11,8.401
538,252,24,4.959300000000001
539,252,7,4.634100000000001
540,252,13,6.9376
553,252,13,5.42
553,252,17,5.6097
608,252,7,4.471500000000001
617,252,7,4.959300000000001
620,252,13,4.796700000000001
623,252,17,4.552800000000001
629,252,17,2.981
629,252,23,3.0894
632,252,2,1.897
654,252,11,6.2871999999999995
654,252,13,5.528400000000001
655,252,15,4.796700000000001
660,252,17,4.471500000000001
678,252,24,5.040600000000001
686,252,22,1.5447
695,252,13,6.504
696,252,6,3.6314
707,252,24,4.552800000000001
710,252,7,3.4146
711,252,24,6.0704
721,252,3,4.796700000000001
722,252,11,7.045999999999999
722,252,13,4.308900000000001
728,252,13,7.4796
729,252,6,4.552800000000001
371,253,15,1.8868
373,253,13,1.3617
393,253,15,2.136
400,253,16,1.6554
402,253,11,1.4685
430,253,11,1.8512
446,253,13,3.471
462,253,2,0.6052
471,253,17,1.7087999999999999
482,253,3,1.6019999999999999
491,253,16,1.6287
500,253,17,1.335
501,253,11,1.4151
512,253,3,1.7355
519,253,13,1.3617
529,253,7,1.8155999999999999
537,253,24,1.4418
538,253,17,1.0857999999999999
538,253,24,1.5219
553,253,13,1.6821
557,253,7,1.1748
574,253,17,0.9612
582,253,17,1.7087999999999999
603,253,24,1.7087999999999999
610,253,13,1.78
613,253,15,2.1715999999999998
619,253,13,1.5486
626,253,6,1.3883999999999999
626,253,13,1.8155999999999999
628,253,7,1.2282000000000002
629,253,16,1.068
644,253,13,2.2428
654,253,6,1.7889
654,253,15,2.1715999999999998
654,253,16,2.136
692,253,17,2.4119
694,253,16,1.0857999999999999
696,253,11,2.848
698,253,11,1.6821
702,253,7,1.1392
711,253,11,3.2573999999999996
718,253,13,1.7889
721,253,17,1.5486
722,253,11,1.6554
725,253,17,2.1715999999999998
729,253,6,1.78
368,254,11,2.9792000000000005
371,254,7,1.3216
375,254,3,1.3888000000000003
377,254,6,1.1088
389,254,13,2.2904
391,254,15,1.2544000000000002
400,254,15,0.56
404,254,23,1.4839999999999998
409,254,17,2.3016
411,254,6,1.2096000000000002
413,254,24,0.84
414,254,3,0.6048000000000001
416,254,13,0.7168000000000001
423,254,13,0.9408
435,254,24,1.7359999999999998
446,254,7,0.9408
452,254,24,0.9743999999999999
468,254,13,1.2544000000000002
483,254,7,0.6384000000000001
491,254,17,0.6944000000000001
502,254,7,1.5456000000000003
518,254,24,1.2544000000000002
520,254,11,1.1088
523,254,13,1.1648000000000003
532,254,17,1.1088
533,254,3,0.9408
534,254,13,0.9743999999999999
538,254,6,0.5712000000000002
553,254,13,1.5232
559,254,23,1.4112000000000002
574,254,13,2.2792
575,254,6,1.1872000000000003
579,254,7,1.2992000000000004
581,254,16,1.0752
584,254,13,1.176
589,254,23,0.9239999999999999
592,254,11,0.9575999999999999
601,254,11,1.7639999999999998
624,254,24,0.9071999999999999
626,254,13,1.0415999999999999
636,254,11,1.0415999999999999
647,254,24,0.6944000000000001
678,254,24,1.4336000000000002
679,254,24,1.0248
684,254,24,1.0583999999999998
685,254,3,0.6160000000000001
686,254,11,0.9239999999999999
692,254,16,0.8904
692,254,17,1.1088
695,254,16,0.9071999999999999
704,254,11,1.008
705,254,23,1.0415999999999999
707,254,24,0.8735999999999999
716,254,15,1.2992000000000004
721,254,3,0.8904
727,254,3,1.0583999999999998
727,254,23,1.0752
728,254,13,1.0583999999999998
376,255,2,0.4096
377,255,24,0.8064
379,255,22,0.7168
386,255,11,1.7408000000000001
410,255,7,1.3248
434,255,24,0.8832
435,255,16,1.5872000000000002
445,255,3,1.2288
453,255,13,1.0752
457,255,11,1.4080000000000001
458,255,15,1.0368
459,255,17,1.3056
460,255,3,1.6960000000000002
461,255,24,0.96
474,255,11,1.1328
475,255,7,1.056
490,255,22,0.3904
494,255,15,0.64
495,255,17,0.7936000000000001
501,255,11,1.6896
507,255,24,2.208
515,255,16,1.2096
524,255,15,1.536
533,255,22,0.32
539,255,3,1.6640000000000001
547,255,22,0.7936000000000001
548,255,6,1.1904
552,255,23,1.2671999999999999
561,255,11,2.5664000000000007
573,255,6,1.2096
574,255,13,1.0368
574,255,16,1.3439999999999999
581,255,16,1.0175999999999998
582,255,17,1.7408000000000001
591,255,3,1.152
596,255,3,1.3248
601,255,24,0.7296
614,255,7,1.4336
623,255,17,0.8576
626,255,13,1.2864
628,255,7,1.0368
629,255,17,3.6351999999999998
629,255,23,0.7936000000000001
641,255,13,1.0175999999999998
646,255,6,1.4080000000000001
655,255,3,0.8448
655,255,15,1.6384
661,255,14,0.4224
662,255,16,1.3439999999999999
666,255,3,0.9984
697,255,15,1.7152
706,255,15,1.6128
711,255,13,0.8576
721,255,16,0.8448
722,255,11,1.3056
724,255,17,0.96
726,255,16,0.7936000000000001
372,256,24,3.975
379,256,17,5.406000000000001
416,256,17,4.611000000000001
435,256,24,5.0085
439,256,6,3.127
443,256,17,5.406
445,256,17,5.3
447,256,11,6.042
447,256,15,10.255500000000001
450,256,6,3.286
460,256,3,4.452
466,256,14,2.968
470,256,6,4.0545
471,256,17,12.057500000000001
473,256,13,7.42
479,256,14,2.968
488,256,24,4.134
490,256,3,5.1675
493,256,24,2.703
495,256,17,4.929
521,256,24,4.849500000000001
528,256,3,6.465999999999999
537,256,24,8.0825
544,256,16,3.975
548,256,6,4.5315
567,256,13,6.996
570,256,7,6.89
570,256,11,2.8619999999999997
574,256,13,5.1675
581,256,16,5.3
583,256,6,5.4855
584,256,13,4.2135
591,256,16,4.3725000000000005
599,256,24,4.293
610,256,13,4.5315
621,256,14,4.3725000000000005
628,256,7,3.445
629,256,17,5.247
631,256,22,3.3389999999999995
643,256,24,2.8089999999999997
646,256,6,4.0545
647,256,2,4.134
666,256,3,5.406000000000001
672,256,7,4.2135
674,256,13,2.65
678,256,24,6.89
686,256,22,1.325
691,256,17,5.936
708,256,16,4.5315
727,256,3,3.286
727,256,24,5.247
385,257,7,0.6254000000000001
394,257,11,1.2508000000000001
399,257,15,1.1236000000000002
411,257,3,1.0653000000000001
412,257,7,0.6572
440,257,3,1.06
446,257,13,1.0176
447,257,11,0.8427000000000001
457,257,11,1.802
470,257,13,0.8745
478,257,6,0.9381
478,257,11,0.6042000000000001
491,257,13,1.6164999999999998
497,257,11,0.5830000000000001
507,257,15,1.0176
518,257,24,0.8904000000000001
539,257,17,0.6890000000000001
540,257,24,1.2084000000000001
546,257,6,1.4628
557,257,7,0.6996
561,257,24,1.484
574,257,17,0.9858000000000001
582,257,17,1.2508000000000001
611,257,16,1.0812000000000002
613,257,23,1.4628
629,257,17,1.3568000000000002
657,257,11,1.0176
672,257,7,0.8427000000000001
677,257,7,0.9540000000000001
691,257,17,0.8745
722,257,11,0.6572
725,257,14,0.5406000000000001
728,257,3,0.6466000000000001
371,258,23,1.9264
379,258,16,4.2656
379,258,17,1.7888
380,258,6,3.6464
381,258,24,3.9215999999999998
383,258,6,2.6316
383,258,11,3.3024000000000004
386,258,13,2.0984
386,258,16,2.838
392,258,17,3.096
400,258,15,2.8896
405,258,13,4.1968
414,258,6,3.3024000000000004
417,258,11,2.0984
419,258,13,4.128
422,258,17,5.848
424,258,16,2.1328
447,258,11,2.3048
447,258,15,2.7864
452,258,24,2.9928000000000003
459,258,17,3.354
472,258,6,3.4056
474,258,11,3.354
475,258,7,2.9412000000000003
475,258,14,0.86
491,258,13,6.7424
504,258,6,2.838
520,258,11,2.6832000000000003
532,258,6,3.1992000000000003
533,258,17,3.784
552,258,7,1.7544
553,258,13,2.8896
557,258,7,1.9607999999999999
563,258,3,3.5088
570,258,16,2.838
571,258,11,2.6832000000000003
574,258,16,2.2016
585,258,7,2.3048
590,258,15,3.5604000000000005
606,258,15,3.8528
611,258,15,2.7864
617,258,11,3.4572000000000003
623,258,17,4.5408
626,258,6,2.6832000000000003
652,258,11,3.5088
653,258,17,4.6784
655,258,3,3.1992000000000003
661,258,24,3.5088
666,258,15,3.9215999999999998
672,258,7,2.7864
696,258,11,1.9264
702,258,7,2.7864
703,258,15,2.3735999999999997
714,258,13,1.7544
721,258,16,3.4572000000000003
724,258,17,3.784
728,258,3,1.7888
729,258,6,3.2508
371,259,7,3.648
386,259,11,3.9519999999999995
387,259,3,5.225
400,259,15,5.984999999999999
400,259,16,5.32
411,259,23,3.8760000000000003
429,259,13,3.8759999999999994
461,259,7,3.192
464,259,13,5.035
469,259,24,2.964
475,259,3,5.092
479,259,14,1.0259999999999998
484,259,23,1.9379999999999997
488,259,16,3.7620000000000005
507,259,6,3.4770000000000003
515,259,17,2.85
516,259,2,2.128
538,259,14,3.249
538,259,24,2.166
551,259,16,2.4319999999999995
553,259,13,4.484
558,259,24,5.092
564,259,6,2.964
570,259,11,3.591
583,259,6,2.622
584,259,13,4.712
600,259,17,2.508
605,259,13,3.648
608,259,7,3.192
623,259,3,2.0519999999999996
623,259,17,13.357
628,259,7,3.648
631,259,22,2.546
636,259,16,5.244
647,259,24,5.092
648,259,7,4.9399999999999995
654,259,15,5.51
655,259,3,5.244
655,259,11,3.8759999999999994
658,259,7,2.508
660,259,13,3.591
677,259,6,2.85
688,259,6,1.9759999999999998
695,259,13,3.0780000000000003
702,259,22,2.356
705,259,15,5.757
711,259,11,2.28
711,259,13,3.648
717,259,23,4.9399999999999995
720,259,24,1.9379999999999997
729,259,7,3.591
377,260,13,5.0784
380,260,6,4.5632
386,260,11,2.2816
400,260,13,3.0359999999999996
404,260,24,5.0048
409,260,17,3.8272000000000004
418,260,3,5.0784
449,260,7,2.8151999999999995
459,260,23,4.416
473,260,13,5.0048
476,260,6,2.2816
489,260,3,4.784000000000001
493,260,24,5.0048
495,260,13,3.1463999999999994
495,260,17,3.5879999999999996
520,260,11,1.9872
520,260,13,2.208
528,260,3,4.1952
538,260,17,2.9807999999999995
545,260,15,2.8703999999999996
547,260,23,3.4223999999999997
553,260,13,3.7536000000000005
557,260,7,5.703999999999999
563,260,3,2.76
576,260,11,4.5632
599,260,24,1.8768000000000002
607,260,3,2.76
610,260,13,2.0976
621,260,22,2.3552
623,260,17,3.5879999999999996
625,260,23,3.3671999999999995
627,260,15,5.0048
646,260,3,1.8768000000000002
654,260,11,2.8703999999999996
655,260,23,3.3671999999999995
661,260,3,3.7535999999999996
680,260,17,3.68
687,260,15,3.7535999999999996
688,260,13,3.0359999999999996
689,260,23,3.3119999999999994
691,260,17,3.5879999999999996
695,260,13,3.2015999999999996
706,260,15,3.6983999999999995
716,260,6,7.010399999999999
719,260,7,4.8576
722,260,17,7.323199999999999
725,260,14,2.4656000000000002
377,261,6,8.5176
377,261,13,8.6528
377,261,24,7.030399999999999
386,261,16,6.591000000000001
393,261,15,5.07
394,261,11,7.8416
410,261,7,9.1936
422,261,7,3.4476
428,261,24,5.2728
435,261,16,4.394
452,261,24,5.881200000000001
453,261,13,6.793800000000001
457,261,11,3.8531999999999997
475,261,3,6.1854000000000005
476,261,6,3.718
483,261,7,9.058399999999999
487,261,13,5.1714
489,261,3,6.996600000000001
490,261,3,5.779800000000001
497,261,11,17.1704
504,261,6,5.07
505,261,15,16.9
514,261,22,2.1632
515,261,17,9.1936
521,261,16,8.5176
521,261,24,6.489600000000001
533,261,3,5.881200000000001
534,261,23,5.982600000000001
537,261,11,7.9768
540,261,13,9.3288
550,261,13,5.374200000000001
553,261,13,5.577000000000001
559,261,22,6.489600000000001
570,261,11,10.139999999999999
571,261,11,6.1854000000000005
574,261,15,4.5291999999999994
577,261,22,3.9884
582,261,17,6.8952
590,261,15,4.1912
600,261,17,6.895200000000001
604,261,17,11.6272
611,261,15,3.4476
612,261,6,3.718
621,261,23,5.374200000000001
632,261,24,6.1854000000000005
636,261,16,8.3824
643,261,23,9.1936
653,261,2,2.1294
654,261,13,8.9232
655,261,15,4.394
661,261,7,5.07
662,261,16,6.591000000000001
685,261,3,8.3824
686,261,11,4.5291999999999994
690,261,22,1.9942
694,261,16,8.787999999999998
701,261,6,5.475600000000001
705,261,15,8.2472
707,261,24,5.1714
711,261,13,5.374200000000001
718,261,13,8.5176
727,261,24,4.4616
728,261,13,3.8531999999999997
377,262,13,2.1708
391,262,15,2.1305999999999994
402,262,11,2.01
402,262,24,1.7152000000000003
416,262,13,3.1088000000000005
421,262,23,2.9480000000000004
422,262,17,2.2109999999999994
424,262,11,2.2109999999999994
429,262,13,3.7520000000000002
434,262,24,3.3232000000000004
437,262,3,1.7956000000000003
439,262,15,2.8944000000000005
443,262,17,1.608
446,262,7,5.346599999999999
446,262,13,2.8408
447,262,11,1.5276
460,262,3,1.7688000000000001
460,262,7,2.4521999999999995
483,262,23,5.024999999999999
491,262,13,3.9530000000000003
495,262,7,2.2109999999999994
504,262,6,2.1708
521,262,16,2.8408
524,262,7,2.4521999999999995
533,262,17,3.0016000000000003
534,262,15,3.4304000000000006
535,262,3,2.0904
544,262,17,2.7737999999999996
545,262,23,1.4472000000000003
548,262,6,2.3316
550,262,15,1.4740000000000002
553,262,13,5.534199999999999
557,262,7,1.5544000000000002
570,262,11,2.7335999999999996
574,262,13,2.5325999999999995
582,262,17,3.6984000000000004
593,262,7,3.4840000000000004
600,262,17,2.01
601,262,24,2.3717999999999995
602,262,13,2.4923999999999995
607,262,3,2.2109999999999994
614,262,7,1.5008000000000001
647,262,24,4.087
652,262,11,3.5376000000000003
655,262,3,1.34
660,262,17,2.01
661,262,3,1.6884000000000001
678,262,24,2.5727999999999995
688,262,13,3.7520000000000002
691,262,17,1.34
701,262,6,2.1305999999999994
708,262,16,1.5812000000000002
716,262,6,2.7336000000000005
718,262,13,3.4840000000000004
719,262,7,2.5727999999999995
720,262,6,2.2512
720,262,24,2.5325999999999995
722,262,13,1.6884000000000001
724,262,17,3.4304000000000006
728,262,3,2.8408
376,263,24,9.727999999999998
377,263,17,6.726
379,263,15,7.8660000000000005
385,263,16,6.384
386,263,7,7.0680000000000005
395,263,14,4.712
400,263,15,4.56
415,263,23,3.8759999999999994
417,263,14,4.635999999999999
423,263,13,4.9399999999999995
426,263,23,5.167999999999999
429,263,13,7.638
438,263,7,9.727999999999998
440,263,3,6.156000000000001
443,263,16,4.9399999999999995
446,263,7,3.9519999999999995
463,263,7,7.638
483,263,22,5.016
494,263,15,6.840000000000001
495,263,13,4.712
508,263,23,7.8660000000000005
545,263,23,4.788
552,263,17,8.36
552,263,23,4.788
557,263,7,13.11
558,263,24,10.488
561,263,7,6.954000000000001
571,263,16,3.8
574,263,13,6.954000000000001
575,263,13,4.332
579,263,7,7.752000000000001
585,263,7,5.7
592,263,17,7.751999999999999
593,263,17,7.98
595,263,6,4.712
603,263,24,8.512
606,263,6,5.814
621,263,3,7.751999999999999
649,263,11,7.296
661,263,16,10.032
666,263,15,10.032
671,263,7,4.332
677,263,3,4.863999999999999
683,263,7,5.167999999999999
685,263,16,6.2700000000000005
691,263,6,16.644000000000002
697,263,11,10.335999999999999
706,263,15,10.335999999999999
720,263,6,6.840000000000001
722,263,11,6.384
725,263,17,8.36
371,264,15,9.73
383,264,11,6.0047999999999995
386,264,11,3.7807999999999997
389,264,13,7.783999999999999
400,264,16,4.4201999999999995
412,264,15,6.227199999999999
413,264,7,5.6712
414,264,3,3.1691999999999996
416,264,17,7.783999999999999
417,264,11,5.7546
422,264,7,5.1708
422,264,17,5.6712
423,264,16,3.1135999999999995
459,264,17,5.5044
460,264,22,3.2803999999999998
469,264,6,7.005599999999999
470,264,6,5.3376
478,264,6,3.6695999999999995
482,264,3,3.7251999999999996
483,264,15,5.004
496,264,6,4.17
512,264,3,7.784000000000001
519,264,13,5.893599999999999
524,264,7,3.7251999999999996
533,264,17,7.672799999999999
535,264,3,5.7546
536,264,11,4.587
539,264,17,8.896
540,264,24,4.837199999999999
547,264,22,2.9467999999999996
553,264,13,5.5878
574,264,13,9.007200000000001
574,264,17,5.0874
585,264,11,3.8919999999999995
586,264,13,6.671999999999999
592,264,11,3.7807999999999997
594,264,16,6.0047999999999995
596,264,15,6.671999999999999
597,264,3,3.1691999999999996
604,264,6,6.116
604,264,17,4.2534
615,264,24,5.420999999999999
616,264,11,9.313
619,264,13,4.4201999999999995
629,264,23,4.6704
632,264,17,7.228
649,264,11,5.7546
653,264,16,3.8919999999999995
655,264,13,5.420999999999999
661,264,3,5.0874
672,264,15,3.4471999999999996
681,264,2,3.2803999999999998
692,264,17,5.6712
702,264,7,3.6695999999999995
703,264,15,8.479
707,264,24,5.782399999999999
710,264,7,3.7251999999999996
716,264,11,7.784000000000001
718,264,13,7.784000000000001
718,264,24,5.0874
720,264,6,5.420999999999999
720,264,11,9.035
722,264,11,5.782399999999999
724,264,14,1.7792
728,264,13,4.837199999999999
373,265,13,9.097199999999999
394,265,2,2.2382
400,265,15,7.1478
402,265,24,6.9312000000000005
411,265,6,4.909599999999999
435,265,16,9.819199999999999
444,265,23,3.6822
446,265,7,9.386
446,265,13,4.4764
447,265,17,5.415
464,265,13,8.808399999999999
469,265,6,9.386
469,265,24,9.819199999999999
471,265,16,7.1478
488,265,24,7.5809999999999995
495,265,13,6.9312000000000005
501,265,11,4.2598
507,265,6,5.415
515,265,17,5.9565
532,265,17,9.386
533,265,3,6.8229
538,265,6,6.498
538,265,17,7.1478
539,265,3,6.6063
540,265,13,15.8479
549,265,17,6.1731
552,265,17,7.797599999999999
553,265,17,3.7544
559,265,24,4.693
579,265,7,4.9818
581,265,16,3.8987999999999996
590,265,3,5.6316
592,265,17,7.1478
602,265,13,9.386
613,265,15,7.941999999999999
615,265,24,6.9312000000000005
632,265,16,15.523
641,265,13,6.9312000000000005
642,265,15,7.5088
643,265,24,4.332
654,265,11,4.2598
660,265,13,8.9528
672,265,15,3.9709999999999996
686,265,11,5.7399000000000004
694,265,16,6.498
711,265,3,6.498
711,265,13,3.9709999999999996
714,265,23,6.9312000000000005
722,265,11,7.4727
728,265,3,5.9565
729,265,6,6.9312000000000005
368,266,23,2.1384000000000003
371,266,15,3.2562000000000006
385,266,7,2.1708000000000003
392,266,17,3.3534000000000006
414,266,3,2.9646000000000003
416,266,17,3.0132000000000003
447,266,17,4.212000000000001
470,266,6,2.9160000000000004
470,266,13,2.1060000000000003
475,266,3,4.4064000000000005
476,266,6,1.8144000000000002
493,266,24,3.3048000000000006
500,266,17,3.1590000000000003
519,266,13,2.6730000000000005
520,266,3,4.0824
520,266,13,3.5640000000000005
536,266,11,2.9646000000000003
538,266,6,3.1104000000000003
539,266,3,3.3696000000000006
544,266,16,2.6730000000000005
545,266,15,4.5360000000000005
558,266,24,3.3048000000000006
570,266,7,4.779
576,266,3,3.8232000000000004
593,266,17,3.3048000000000006
595,266,15,1.7172000000000003
602,266,13,3.1590000000000003
629,266,23,2.0088
630,266,17,1.8468000000000002
632,266,17,1.9764000000000002
637,266,22,0.9720000000000001
638,266,16,3.3696000000000006
645,266,17,4.4064000000000005
655,266,3,1.62
666,266,6,3.8232000000000004
680,266,17,2.9160000000000004
685,266,16,4.212000000000001
686,266,13,3.3534000000000006
691,266,6,3.0618000000000003
696,266,6,2.9646000000000003
698,266,3,5.346000000000002
702,266,7,2.5758000000000005
711,266,3,4.276800000000001
711,266,11,1.6524000000000003
714,266,2,1.0530000000000002
716,266,15,2.2356000000000003
718,266,13,2.0088
728,266,13,5.734800000000001
729,266,7,4.0176
384,267,15,2.2244
386,267,13,1.6931999999999998
407,267,17,1.162
412,267,15,1.8591999999999997
417,267,11,1.2699000000000003
434,267,24,1.4193000000000002
440,267,24,1.7430000000000003
443,267,17,2.0915999999999997
447,267,17,1.3695000000000002
471,267,13,2.6145000000000005
480,267,16,1.6932000000000003
482,267,16,1.3695000000000002
487,267,13,1.8259999999999998
494,267,11,1.4940000000000002
495,267,13,2.5647
507,267,7,1.3944000000000003
509,267,6,2.0252
520,267,11,1.6434000000000002
536,267,11,0.9129999999999999
548,267,3,1.9587999999999999
552,267,17,1.4442000000000002
561,267,7,1.3695000000000002
567,267,13,3.3117000000000005
574,267,17,1.8923999999999999
575,267,13,3.1374000000000004
582,267,17,1.9255999999999998
593,267,17,0.9461999999999999
606,267,15,1.2948000000000002
607,267,3,1.1288
621,267,14,0.83
627,267,13,0.9461999999999999
631,267,2,0.4482
632,267,17,1.66
636,267,15,2.6560000000000006
